Video_Origen	ID_Video	Usuario	Comentario	Likes	Hace cuanto tiempo
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@juancho6171	Amén, Jesús es el nombre del único Dios que existe; Jesús es el nombre del Padre (Isaías 9:6), Jesús es el nombre del hijo (Mateo 1:21) y Jesús es el nombre del Espíritu Santo (2 Corinitios 3:17). Por eso el bautismo es en el nombre de Jesús (hechos 2:38), todo aquel que quiera ser salvo, debe ser Bautìzado en ese nombre	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@daniel70848	Te amo jesús ❤	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jennifercarattini9423	Cuan hermoso su nombre es 🙌	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lilianazari1	💒😭🌷❤️	4	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lilianazari1	🙏🏻😭🌹🙏🏻	4	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jeanfedeline6001	Me gusta mmmj	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Maiquel10ful	Esta adoración me conecta con el Espíritu Santo, eso es cantar para el Rey de reyes...Aleluyaaa!	5	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@RafaelPerezfffooo	Poderoso eres mi rey no hay otro como tu	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mayelanunez7139	Su palabra dice Que ante este nombre TODA RODILLA  DE LA TIERRA SE DOBLARA Y TODA LENGUA CONFESERA QUE JESUS ES EL SENOR es un nombre que ha bajado del  cielo afink seamos saltos por El  gloria a Su victorioso nombre El Santo de Israel	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@riosdepr2010	Les quedó  gloriosa la alabanza , es que ese nombre es sobre todo nombre .gracias	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@belencaceres6707	Me encanta esta musica . amen❤	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@eridaniafrancoreyes325	que canción mas bella	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@selenabarahona643	Que bonita alabanza y me gusta como la canta ella.	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@gustavoadolfolopez5403	No hay otro nombre más glorioso y hermoso para sentir su presencia llenándonos del espíritu Santo de Dios.	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mirnagardunodiaz2664	Cuán grande es su amor  grandes son sus misericordias gracias Dios. Por tanto amor	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@angelrojas8048	gracias Dios, tu eres bueno!	3	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@zoilaarteaga4737	Dios creó la música para alabarlo a El. A El sea la gloria la honrar por los siglos de los siglos. Na hay otro nombre dado a los hombres que EL NOMBRE DE JESUS!!😘	8	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@carmenrosaapaza6994	Poderoso es su nombre de Jesus no hay otro nombre , esta cancion me encanta siempre la cantare en todo tiempo😄💕	6	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@diosamalavidiosa32	DIOS de lo impossible	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yeseniaflorez8079	Hola, alguien sabe como se llama el canto que canta Su Presencia que dice Jesus, Jesus, no hay otro nombre igual, Jesus, Jesus, ante su nombre todos se postrarán. Tks.	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@aryfuentes1205	Amen  Amen Amen a Dios sea toda la gloria 😊😊😊😊😁😁	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yamibianchetti9203	Inigualable incompareble ahora y por siempre reinaras 💗	3	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mulanmadeinchina2153	El mejor culto con los mejores siervos del mundo está en su Presencia	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@rositafranco655	HERMOSO EL NOMBRE DE JESÚS MI REY EL DIOS DE MI SALVACION	3	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@rositafranco655	Cuan hermoso es el nombre de  GLORIA A DIOS EL TODO PODEROSO  ALELUYA EL DIOS DE MI SALVACION	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jennifercarattini9423	Cuan hermoso su nombre es ,nada se Iguala a él 🙌	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@chereyna9533	Me encanta esa alabanza....bendiciones!!!	10	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@fernandoaquinosmart21	"Tuyo es el Reino, Tuya es la Gloria, Tuyo el Poder y Autoridad.

#PoderosoNombre #Jesús"	8	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@RosaLopez-ei1us	Hermosa adoración a nuestro amado Jesús, día, a día voy caminando por la vida y se que sola no estoy, El esta Conmigo. Amen	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@juancarlossalazarvelazquez967	Extraordinariamente incomparable  no hay nada q decir	5	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@eriskarinaanayvalencia8196	Hermoso tu Nombre mi Dios. Alabado seas Padre por siempre. ❤️❤️❤️	5	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yulisaristizabal8815	Bendito sea mi Dios bendiciones hermosa adoración	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@matheusmolari	Me musta mucho, #Brazilenio	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@keyboardmen1	llena la atmosfera de tu divina uncion !	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@JM-vc3op	Love you God	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@MusicaCristianaCL	"♫ Cuan hermoso su nombre es
NADA se iguala a Él ♫"	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@danielchiclana8248	Su amor no se puede describir su nombre es sobretodo nombre Jesús el señor y Salvador	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@betalopez1114	❤️	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yenirethpacheco6739	Cuan hermoso tu Nombre es  mi señor Jesús, eres todo lo que tenemos, nadie jamás podrá hacer todo lo que hiciste por Mi ♥️	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@claudiaflorez711	Gracias padre,rey.de.reyes te amoooooooooo❤❤❤❤❤❤💚💚💚💚💚	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@nurysrosario591	Majestuoso  es su nombre, no hay otro nombre	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@p.l.6832	Poderoso su nombre Jesús inigualable!!	28	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mauroveliz8108	Te amamos Dios cada día un poco mejor te amamos gracias por tu paciencia Padre	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yudelkacamiloventura2604	Me gusta esta canción porque es de Dios y cuando le escuchó	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@samanthaoliveira6871	Da hora ficou.	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@karencarrizales5004	Alguien sabe la nota base?	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@veronicasantin6128	"PRECIOSA ADORACIÓN CLARO QUE SI!! Y LOS CHICOS TAN JOVENES Y SIRVIENDO A DIOS ES MARAVILLOSO.
VI EN UN TESTIMONIO DE VIDAS CAMBIADAS EL TESTIMONIO DE LA PEQUEÑA Y GRAN NORA ZAMORA DIGO PEQUEÑA POR LO JOVENCITA QUE ERES TIENES UNA VOZ BELLISIMA Y ERES TAN LINDA BENDIGO TU VIDA Y LA DE DORIS TAMBIÉN Y COMO NO A LOS PASTORES AMADOS ANDRÉS Y ROCIO LOS VEMOS DESDE ESPAÑA Y BENDICEN MUCHO NUESTRAS VIDAS CON VUESTRO MINISTERIO!!!!"	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@karlaflorespalacios6252	Claro hermanos la iglesia afirma no declara que su nombre es PODEROSO E INIGUALABLE. :')	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@antonioignacio5820	la o el q esta  atrás es mujer u hombre de la batería ??	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@PrriscilaSantos	QUE LINDO!!! AMEI!	3	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yulisaristizabal8815	Hermoso su nombre mi Dios amado padre	12	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@rosapadilla6527	No lo hay , Dios incomparable .....	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mariadelpilarhernandez3585	Amen es hermoso me encanta me hace descanzar	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lizmejia5815	Cuando dice bajastes del cielo para salvarme, toca todo mi ser	5	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@StR8uP254	"Nathan Rocha - Hermoso Es El Nombre
https://www.youtube.com/watch?v=R4uvXCkMvSk

Escuchalo!  =)"	1	7 years ago (edited)
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@AnaBatn22	Cuan hermoso su nombre es!	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yesidvelasco4749	El nombre dado a todo hombre; Jesúcristo el señor,para salvación.	0	7 years ago (edited)
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@CarolinaLopez-qu1vg	"Me encanta está versión... admiro este grupo.  
- bendiciones"	3	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@maribelalvarado4012	Tu nombre mi amado Jesús, es hermoso, poderoso, glorioso, majestuoso, incomparable, único nombre sobre todo nombre..!!! Amén	30	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@cosmerivera3014	Definitiva mente hermosa esta cancion me hace meditar en el señor de una manera sobrenatural  ,poderoso su nombre es ,.¡	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yeinyberbesi7055	Me gustas	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yulisaristizabal8815	Hermoso su nombre poderosooooooo	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@honofrerodriguez7732	Porque no hay otro nombre bajo el cielo dado a los hombres en quien podamos ser salvos más que en el nombre del señor Jesús, y en ese nombre se doblará toda rodilla de lo que está en el cielo, en la tierra y aún debajo de la tierra, y toda lengua confesara que Jesucristo es el señor.	3	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@TheKIKEJUNIOR	El nombre sobre todo nombre tu mi señor Jesus	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@eduardocamacho1892	Quien le da dislike a estos vídeos por Dios Santo. Serán acaso los idólatras? 😁	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@elianamarinduque9047	Ministración total, HERMOSA. ADORACIÓN Y ALABANZA.	5	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@josueguzman2967	wow se siente el espíritu santo😎👌	7	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@felicianomejianashville79	Minuto 3:55 se le olvida la letra de la cancion	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ronniea7x	Ese canta como mujer...	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Heavenlysleep777	"?Porque, Cuan ?   "" What""  es Que Hermoso, me pueden esplicar.  Bueno me supongo que en espanol Mexicano, no puedo cantarlo con Cuan. Entonces la cambie para nuestro grupo de alabanza."	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@angelvillegas160	Incomparable,	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ivsublimeos	Dios bendiga su presencia ! Qué buen grupo de Alabanza tienen grandes profesionales.	20	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@carmenelisaespinosabolanos6947	No hay nada más grande que Jesús	2	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Dina-wt4ev	Gloria a Dios!!!	3	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@natalihualinga8050	Es lindo escuchar las alavanzas	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@anadiaz6038	Cuan hermoso es su nombre ...gracias Dios por estar en mi vida ..😍😍hermosa alabanza .Dios los bendiga	4	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lolalaofficial7616	Estaba trabajando con música cristiana de fondo.... pero al escuchar esta canción tuve que parar para alabar a Dios, el Espíritu de Dios me quebró. Gracias a los que interpretaron esta canción, porque al conectarse de esta manera inmediatamente los que estamos escuchando esto comos movidos por el Espíritu Santo para alabar a Dios y a su hijo Cristo Jesús!!!!!!!!!!!!!!!!!	49	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lisbethnavarro9814	hermosa adoración hermoso Mi Jesús. Que Dios los bendiga En su presencia hermosos y maravillosos cantantes que nos transportan a la misma Presencia de Dios.Que vengan muchos años de vida y salud y que está agrupación nunca deje de cantar son lo máximo. Saludos desde Perú	3	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@valerieramirez4628	#supresencia	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@MariaHernandez-sb3qw	DIOS ES REY,Y SU REINO NO ES DE ESTE MUNDO,EN DONDE YO QUIERO ESTAR!!!!!	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@neififtc1797	Que. Elmoso	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@thestruggleisreal581	Hector Avila es lo mismo hay veces es porque hace mas rima.	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@LuisTorres-fe1eg	"""Cuan""  es una expresión de cuantía.  Es perfectamente español. Hay muchas alabanzas que con el paso del tiempo, los lugares y las opiniones personales, les han hecho modificaciones y modificaciones a lo ya modificado, que a la larga ni suena como el Señor la inspiró.  Hay que tener mucho cuidado con los arreglos que se les hace a las alabanzas inspiradas por el mismo Espíritu Santo ."	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@helenearriola6191	Aleluya!!	1	4 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@23150612	DIOS LO VENDIGA COMO CANTAN PARA EL REY DE REYES SERIA BUENO LLEVARLE UNA SERENATA DIRECTAMENTE EN JERUSALÉN Y Q LA IGLESIA ORGANISAR UN VIAJE A ISRAEL Y CANTARLE ALLA EN EL MURO DE LOS LAMENTOS UNAS ALABANSAS AL REY DE REYES	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mariaalejandrapereiracanat5963	alabale al señor	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@damianjesusmarianocuchilla7604	nada se iguala a ty Jesús,gracias dios ,bendiciones	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@waleskaavendano5628	porque cantan en esa ocuridad, solo es una pregunta	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@edgaryax1494	Como puedo comprar ,la música de ellos,,alguien me puede ayudar para obtenerlos ,son de mucha bendición.	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@luisalbertoaguirrebautista8820	Muy hermosa canción muchas bendiciones	2	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@janethalvarez5585	Te amo mi rey 🙏📹💙	2	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@dignamizhirumbay845	😍😍😍😍	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@shirleyalvarez6791	Poderoso tu nombre Jesús y tú majestad, divina mi Rey de Reyes te amoooo😘😘😘 aleluya!!	11	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@marianoballesterosarrascue3624	Te AmO señor con todas mis fuerzas	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@iriasmatute7664	"Wuao preciosa alabanza 
Verdadera cuan hermoso es el nombre es el nombre de JESUS nombre sobre todo nombre😍"	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Albertjavieroficial	Aleluya!!!	3	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@luzcarranza1770	Gloria dois	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@cindycampos5861	Lkn	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@paolanolascolopez2118	con esta canción entregué a mi familia en los problemas más fuertes y Dios estuvo ahí siempre me ayudó con la depresión de mí hijo fue lo mejor que me pasó Amén	123	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@arturoorlando5136	Hermosa canción.	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@hildamariaespinolalopez92	Te amo mi Dios poderoso es tu nombre papá	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@osvaldoariellachapellhenrr8345	Somos mas que vencedores!!	2	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@harolddiaz8584	es  linda	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mariaradulescu5137	Muy bonita alabanza!Toda la GLORIA sea para NUESTRO DIOS💕💕💕	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@valeriaandrea3317	Waleska Avendano porque cuando ponen muchas luces los “hermanos” critican de que parece concierto mundano o que se quieren lucir como artistas	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@victordanieljr.5631	amiga aunque estén en oscuridad allí esta la luz q es Jesucristo q es nombre sobre todo nombre	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@angeladelarosa7728	AMÉN	2	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@dulceesperanzaenel5123	🎶🎶Majestuoso su nombre es, el nombre de JESÚS mi Rey 🎶🎶 No me canso de escucharla!! 😍😍😍 Hermosa, hermosa!! 🙏🙏🙏👏👏👏	6	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@vincentneugent1763	Not sure this beautiful lady’s name who leads this song (in the pink shirt) but she is TOTALLY anointed by God - I’m learning this song for a mission trip to Ecuador and I cry almost every time I sing along with  this video - totally leads you into the throne room of God - shout out to my girl in the pink blouse from Saint Augustine, Florida, USA - que preciousa divinita	2	7 years ago (edited)
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@blancaesthergarcia8839	Hermoso Jesus Dios los bendiga hermanos jóvenes y a toda esa misión que hacen que El Espíritu Santo les siga guiando en ese gran ministerio.	89	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jovannanizama5374	Hermoso nombre de mi salvador Jesus.	7	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ruth25paredes48	Nombre sobre todo nombre el bello nombre de Jesus mi Rey	2	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@agustinamontoya2638	incomparable es él 💜	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@dianamancillaloor6110	Cuan hermoso es su nombre!! Eterno creador.😍	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jaimealfonsollinasojeda6920	Jesús eres mi rey...tú eres Dios no hay nadie como tú mi Señor. Amén	2	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@antosantapaola3250	Exelencía pura!!! La gloría es tuya mi rey!!! Poderoso su nombre es!!!	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@maryvilca7089	Tuya es mi vida mi rey de reyes😘😘😘Mi señor Jesús te amo infinitamente y más....Aleluya  al rey😍😍😍😍😍😍😍😍😍	1	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mirtan.rodriguez5952	Es la declaración  que brota de lo más  profundo  Poderoso Majestuoso no hay otro nombre.	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ricardoruiz4790	Bendiciones .de Dios x esta alabanza .hermoso su nombre .Hilson	0	7 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@christy07Fe	muy hermosa alabanza	0	8 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@BarbyN08	"M A R A V I L L O S A
Digna de in REY, 
EL REY DE LO JUDIOS 
JESUS DE NAZARETH"	5	8 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@josepilarleon2631	"No hay otro nombre en que podamos ser salvos (Hechos 4:12) 
En ese Nombre hay poder, en ese Nombre obtenemos Sanidad, por su nombre recibimos perdón de pecados
(Hechos 2:38)"	4	8 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@antosantapaola3250	Nada se iguala a él,no hay otro nombre!!! Sldos desde Argentina! Dios los siga usando para su gloría!!!	1	8 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@rosamarialozanovilla3029	Bendito Dios.	0	8 years ago
